id,stages,dt,users
723.0,Stage_8,2020-01-10,Isabella
723.0,Stage_7,2020-01-17,Harry
724.0,Stage_0,2019-12-01,Oliver
724.0,Stage_3,2019-12-09,Amelia
724.0,Stage_5,2019-12-14,Emma
724.0,Stage_7,2019-12-17,Harry
724.0,Stage_8,2019-12-25,Isabella
725.0,Stage_0,2019-12-01,Jake
725.0,Stage_2,2019-12-03,Patricia
725.0,Stage_1,2019-12-06,Thomas
725.0,Stage_3,2019-12-12,Liam
725.0,Stage_5,2019-12-18,Emma
725.0,Stage_7,2019-12-19,Callum
725.0,Stage_8,2019-12-22,Mary
726.0,Stage_0,2019-12-01,Oliver
726.0,Stage_3,2019-12-09,Amelia
726.0,Stage_4,2019-12-10,Jacob
726.0,Stage_7,2019-12-11,Callum
727.0,Stage_8,2019-12-01,Mary
727.0,Stage_0,2019-12-04,Oliver
728.0,Stage_5,2019-12-01,Emma
728.0,Stage_0,2019-12-10,Oliver
728.0,Stage_7,2019-12-17,Callum
728.0,Stage_8,2019-12-23,Isabella
729.0,Stage_0,2019-12-01,Oliver
729.0,Stage_5,2019-12-05,Emma
729.0,Stage_3,2019-12-06,Amelia
729.0,Stage_7,2019-12-12,Harry
729.0,Stage_8,2019-12-19,Isabella
730.0,Stage_2,2019-12-01,Mason
730.0,Stage_3,2019-12-05,Liam
730.0,Stage_5,2019-12-07,Emma
730.0,Stage_8,2019-12-11,Isabella
730.0,Stage_6,2019-12-18,Michelle
731.0,Stage_0,2019-12-01,Oliver
731.0,Stage_4,2019-12-09,William
731.0,Stage_6,2019-12-13,Michelle
732.0,Stage_1,2019-12-01,Charlie
732.0,Stage_5,2019-12-09,Emma
733.0,Stage_0,2019-12-01,Jake
733.0,Stage_2,2019-12-08,Olivia
733.0,Stage_3,2019-12-09,Noah
733.0,Stage_5,2019-12-15,Emma
733.0,Stage_9,2019-12-17,Mia
733.0,Stage_8,2019-12-24,Isabella
734.0,Stage_2,2019-12-01,Mason
734.0,Stage_3,2019-12-05,Noah
734.0,Stage_5,2019-12-12,Emma
734.0,Stage_7,2019-12-13,Harry
734.0,Stage_8,2019-12-16,Mary
735.0,Stage_0,2019-12-01,Oliver
735.0,Stage_2,2019-12-03,Patricia
735.0,Stage_3,2019-12-08,Noah
735.0,Stage_7,2019-12-12,Harry
736.0,Stage_0,2019-12-01,Jake
736.0,Stage_3,2019-12-02,Liam
736.0,Stage_2,2019-12-10,Patricia
736.0,Stage_4,2019-12-11,Bethany
736.0,Stage_5,2019-12-16,Emma
736.0,Stage_7,2019-12-25,Harry
737.0,Stage_1,2019-12-01,Daniel
737.0,Stage_3,2019-12-02,Liam
737.0,Stage_2,2019-12-06,Olivia
737.0,Stage_5,2019-12-14,Margaret
738.0,Stage_0,2019-12-01,Oliver
738.0,Stage_2,2019-12-03,Olivia
738.0,Stage_3,2019-12-05,Liam
738.0,Stage_5,2019-12-13,Margaret
738.0,Stage_7,2019-12-19,Harry
738.0,Stage_8,2019-12-28,Isabella
739.0,Stage_5,2019-12-01,Emma
739.0,Stage_2,2019-12-04,Olivia
739.0,Stage_6,2019-12-07,Lauren
739.0,Stage_9,2019-12-12,Barbara
740.0,Stage_0,2019-12-01,Jake
740.0,Stage_2,2019-12-09,Mason
740.0,Stage_7,2019-12-10,Callum
740.0,Stage_8,2019-12-17,Mary
741.0,Stage_3,2019-12-01,Liam
741.0,Stage_0,2019-12-08,Jake
741.0,Stage_8,2019-12-13,Mary
741.0,Stage_7,2019-12-17,Harry
742.0,Stage_2,2019-12-01,Olivia
742.0,Stage_0,2019-12-06,Jake
742.0,Stage_5,2019-12-07,Emma
742.0,Stage_3,2019-12-08,Amelia
742.0,Stage_8,2019-12-15,Isabella
743.0,Stage_0,2019-12-01,Oliver
743.0,Stage_2,2019-12-06,Olivia
743.0,Stage_5,2019-12-15,Margaret
744.0,Stage_0,2019-12-01,Oliver
744.0,Stage_1,2019-12-04,Thomas
744.0,Stage_2,2019-12-13,Patricia
744.0,Stage_9,2019-12-22,Barbara
745.0,Stage_4,2019-12-01,William
745.0,Stage_7,2019-12-02,Harry
745.0,Stage_8,2019-12-03,Mary
746.0,Stage_2,2019-12-01,Mason
746.0,Stage_4,2019-12-07,Bethany
746.0,Stage_8,2019-12-16,Mary
747.0,Stage_1,2019-12-01,Daniel
747.0,Stage_0,2019-12-02,Oliver
747.0,Stage_2,2019-12-11,Patricia
747.0,Stage_5,2019-12-17,Emma
747.0,Stage_8,2019-12-23,Mary
748.0,Stage_0,2019-12-01,Jake
748.0,Stage_2,2019-12-02,Patricia
748.0,Stage_8,2019-12-07,Isabella
748.0,Stage_7,2019-12-15,Harry
749.0,Stage_0,2019-12-01,Jake
749.0,Stage_2,2019-12-02,Patricia
749.0,Stage_7,2019-12-06,Harry
749.0,Stage_3,2019-12-13,Liam
750.0,Stage_1,2019-12-01,Charlie
750.0,Stage_2,2019-12-05,Patricia
750.0,Stage_3,2019-12-08,Liam
750.0,Stage_5,2019-12-16,Margaret
751.0,Stage_0,2019-12-01,Jake
751.0,Stage_2,2019-12-06,Mason
751.0,Stage_8,2019-12-13,Isabella
752.0,Stage_0,2019-12-01,Oliver
752.0,Stage_3,2019-12-04,Noah
752.0,Stage_4,2019-12-13,Jacob
752.0,Stage_9,2019-12-14,Mia
753.0,Stage_0,2019-12-01,Oliver
753.0,Stage_2,2019-12-03,Patricia
753.0,Stage_3,2019-12-08,Noah
753.0,Stage_7,2019-12-09,Harry
753.0,Stage_8,2019-12-15,Mary
754.0,Stage_0,2019-12-01,Oliver
754.0,Stage_1,2019-12-03,Daniel
754.0,Stage_2,2019-12-08,Olivia
754.0,Stage_6,2019-12-14,Lauren
754.0,Stage_5,2019-12-18,Margaret
754.0,Stage_7,2019-12-26,Harry
755.0,Stage_5,2019-12-01,Margaret
755.0,Stage_7,2019-12-07,Harry
755.0,Stage_2,2019-12-15,Olivia
756.0,Stage_1,2019-12-01,Charlie
756.0,Stage_0,2019-12-04,Oliver
756.0,Stage_3,2019-12-05,Amelia
756.0,Stage_5,2019-12-08,Emma
756.0,Stage_7,2019-12-15,Harry
757.0,Stage_0,2019-12-01,Oliver
757.0,Stage_3,2019-12-09,Liam
757.0,Stage_5,2019-12-10,Emma
758.0,Stage_2,2019-12-01,Mason
758.0,Stage_3,2019-12-09,Liam
758.0,Stage_0,2019-12-15,Oliver
758.0,Stage_8,2019-12-24,Isabella
758.0,Stage_9,2019-12-26,Barbara
759.0,Stage_0,2019-12-01,Oliver
759.0,Stage_1,2019-12-09,Daniel
759.0,Stage_5,2019-12-13,Emma
759.0,Stage_3,2019-12-16,Amelia
759.0,Stage_8,2019-12-20,Isabella
759.0,Stage_9,2019-12-23,Barbara
760.0,Stage_0,2019-12-01,Oliver
760.0,Stage_3,2019-12-06,Amelia
760.0,Stage_2,2019-12-08,Patricia
760.0,Stage_7,2019-12-09,Callum
761.0,Stage_0,2019-12-01,Oliver
761.0,Stage_2,2019-12-09,Mason
761.0,Stage_3,2019-12-16,Liam
762.0,Stage_0,2019-12-01,Jake
762.0,Stage_3,2019-12-08,Liam
762.0,Stage_7,2019-12-09,Harry
762.0,Stage_2,2019-12-16,Patricia
763.0,Stage_7,2019-12-01,Harry
763.0,Stage_5,2019-12-07,Margaret
764.0,Stage_0,2019-12-01,Oliver
764.0,Stage_2,2019-12-04,Patricia
764.0,Stage_1,2019-12-08,Thomas
764.0,Stage_3,2019-12-14,Amelia
764.0,Stage_5,2019-12-18,Emma
764.0,Stage_8,2019-12-25,Mary
765.0,Stage_0,2019-12-01,Oliver
765.0,Stage_1,2019-12-07,Daniel
765.0,Stage_5,2019-12-16,Margaret
765.0,Stage_4,2019-12-19,Bethany
765.0,Stage_7,2019-12-23,Harry
765.0,Stage_8,2019-12-25,Isabella
766.0,Stage_0,2019-12-01,Jake
766.0,Stage_2,2019-12-06,Olivia
766.0,Stage_3,2019-12-10,Liam
766.0,Stage_8,2019-12-19,Isabella
767.0,Stage_0,2019-12-01,Oliver
767.0,Stage_7,2019-12-06,Harry
767.0,Stage_2,2019-12-13,Mason
768.0,Stage_0,2019-12-01,Oliver
768.0,Stage_2,2019-12-03,Olivia
768.0,Stage_4,2019-12-10,Bethany
768.0,Stage_5,2019-12-18,Emma
768.0,Stage_8,2019-12-24,Mary
768.0,Stage_7,2019-12-28,Harry
769.0,Stage_2,2019-12-01,Patricia
769.0,Stage_5,2019-12-02,Margaret
769.0,Stage_7,2019-12-09,Harry
769.0,Stage_9,2019-12-17,Mia
770.0,Stage_0,2019-12-01,Jake
770.0,Stage_2,2019-12-02,Mason
770.0,Stage_3,2019-12-11,Amelia
770.0,Stage_5,2019-12-13,Margaret
770.0,Stage_7,2019-12-20,Harry
770.0,Stage_8,2019-12-26,Isabella
771.0,Stage_0,2019-12-01,Jake
771.0,Stage_2,2019-12-05,Mason
771.0,Stage_3,2019-12-12,Noah
771.0,Stage_7,2019-12-20,Harry
772.0,Stage_3,2019-12-01,Liam
772.0,Stage_2,2019-12-09,Olivia
772.0,Stage_9,2019-12-16,Barbara
772.0,Stage_5,2019-12-23,Emma
773.0,Stage_0,2019-12-01,Oliver
773.0,Stage_1,2019-12-10,Daniel
773.0,Stage_8,2019-12-11,Isabella
774.0,Stage_0,2019-12-01,Jake
774.0,Stage_3,2019-12-08,Amelia
774.0,Stage_5,2019-12-12,Emma
774.0,Stage_7,2019-12-16,Harry
775.0,Stage_0,2019-12-01,Oliver
775.0,Stage_1,2019-12-06,Thomas
775.0,Stage_5,2019-12-13,Emma
775.0,Stage_3,2019-12-20,Liam
775.0,Stage_7,2019-12-21,Harry
775.0,Stage_8,2019-12-23,Isabella
776.0,Stage_0,2019-12-01,Oliver
776.0,Stage_5,2019-12-02,Margaret
776.0,Stage_3,2019-12-10,Liam
776.0,Stage_7,2019-12-18,Harry
776.0,Stage_9,2019-12-19,Barbara
776.0,Stage_8,2019-12-25,Mary
777.0,Stage_2,2019-12-01,Olivia
777.0,Stage_0,2019-12-05,Jake
777.0,Stage_8,2019-12-11,Isabella
778.0,Stage_0,2019-12-01,Jake
778.0,Stage_2,2019-12-10,Olivia
778.0,Stage_7,2019-12-16,Callum
778.0,Stage_5,2019-12-19,Emma
778.0,Stage_8,2019-12-24,Isabella
779.0,Stage_2,2019-12-01,Patricia
779.0,Stage_0,2019-12-05,Oliver
779.0,Stage_5,2019-12-12,Emma
779.0,Stage_6,2019-12-16,Lauren
779.0,Stage_8,2019-12-24,Mary
780.0,Stage_7,2019-12-01,Harry
781.0,Stage_3,2019-12-01,Liam
781.0,Stage_4,2019-12-03,Jacob
781.0,Stage_2,2019-12-07,Patricia
781.0,Stage_5,2019-12-08,Margaret
781.0,Stage_7,2019-12-16,Harry
781.0,Stage_8,2019-12-25,Isabella
781.0,Stage_9,2020-01-02,Barbara
782.0,Stage_0,2019-12-01,Oliver
782.0,Stage_2,2019-12-05,Olivia
782.0,Stage_3,2019-12-13,Noah
782.0,Stage_5,2019-12-18,Margaret
782.0,Stage_7,2019-12-27,Harry
782.0,Stage_8,2020-01-03,Isabella
782.0,Stage_9,2020-01-10,Barbara
783.0,Stage_0,2019-12-01,Oliver
783.0,Stage_8,2019-12-08,Isabella
784.0,Stage_0,2019-12-01,Jake
784.0,Stage_2,2019-12-08,Mason
784.0,Stage_7,2019-12-11,Callum
785.0,Stage_5,2019-12-01,Emma
785.0,Stage_0,2019-12-06,Oliver
785.0,Stage_8,2019-12-13,Mary
786.0,Stage_3,2019-12-01,Amelia
786.0,Stage_5,2019-12-07,Emma
786.0,Stage_6,2019-12-10,Susan
786.0,Stage_7,2019-12-14,Harry
786.0,Stage_8,2019-12-16,Isabella
786.0,Stage_9,2019-12-22,Mia
787.0,Stage_0,2019-12-01,Oliver
787.0,Stage_2,2019-12-03,Patricia
787.0,Stage_5,2019-12-07,Margaret
787.0,Stage_7,2019-12-10,Harry
787.0,Stage_8,2019-12-12,Isabella
787.0,Stage_9,2019-12-19,Barbara
788.0,Stage_0,2019-12-01,Oliver
788.0,Stage_2,2019-12-04,Patricia
788.0,Stage_5,2019-12-07,Emma
788.0,Stage_6,2019-12-09,Michelle
788.0,Stage_4,2019-12-12,William
788.0,Stage_9,2019-12-20,Barbara
789.0,Stage_2,2019-12-01,Patricia
789.0,Stage_5,2019-12-10,Margaret
789.0,Stage_8,2019-12-18,Isabella
790.0,Stage_0,2019-12-01,Oliver
790.0,Stage_2,2019-12-02,Patricia
790.0,Stage_3,2019-12-04,Noah
790.0,Stage_5,2019-12-10,Emma
790.0,Stage_7,2019-12-11,Harry
790.0,Stage_8,2019-12-20,Mary
791.0,Stage_5,2019-12-01,Emma
791.0,Stage_8,2019-12-05,Isabella
791.0,Stage_9,2019-12-12,Barbara
792.0,Stage_0,2019-12-01,Jake
792.0,Stage_2,2019-12-09,Patricia
792.0,Stage_5,2019-12-15,Emma
793.0,Stage_0,2019-12-01,Oliver
794.0,Stage_0,2019-12-01,Oliver
794.0,Stage_3,2019-12-06,Liam
794.0,Stage_7,2019-12-14,Harry
794.0,Stage_8,2019-12-20,Isabella
795.0,Stage_0,2019-12-01,Jake
795.0,Stage_1,2019-12-09,Charlie
795.0,Stage_2,2019-12-15,Olivia
795.0,Stage_5,2019-12-24,Margaret
795.0,Stage_8,2019-12-27,Isabella
796.0,Stage_7,2019-12-01,Harry
797.0,Stage_2,2019-12-01,Mason
797.0,Stage_0,2019-12-09,Jake
797.0,Stage_5,2019-12-12,Emma
797.0,Stage_7,2019-12-13,Harry
797.0,Stage_9,2019-12-16,Mia
798.0,Stage_2,2019-12-01,Mason
798.0,Stage_3,2019-12-08,Liam
799.0,Stage_1,2019-12-01,Daniel
799.0,Stage_2,2019-12-07,Patricia
799.0,Stage_5,2019-12-16,Margaret
799.0,Stage_3,2019-12-25,Noah
799.0,Stage_7,2019-12-28,Harry
800.0,Stage_0,2019-12-01,Oliver
800.0,Stage_2,2019-12-08,Patricia
800.0,Stage_3,2019-12-15,Amelia
800.0,Stage_6,2019-12-22,Susan
800.0,Stage_7,2019-12-29,Harry
801.0,Stage_0,2019-12-01,Oliver
801.0,Stage_3,2019-12-07,Amelia
801.0,Stage_2,2019-12-14,Olivia
801.0,Stage_5,2019-12-18,Emma
802.0,Stage_0,2019-12-01,Jake
802.0,Stage_2,2019-12-08,Patricia
802.0,Stage_3,2019-12-11,Liam
802.0,Stage_8,2019-12-16,Isabella
802.0,Stage_5,2019-12-22,Emma
802.0,Stage_9,2019-12-30,Barbara
803.0,Stage_2,2019-12-01,Patricia
803.0,Stage_0,2019-12-08,Jake
803.0,Stage_3,2019-12-11,Amelia
803.0,Stage_7,2019-12-14,Callum
803.0,Stage_8,2019-12-21,Isabella
804.0,Stage_2,2019-12-01,Patricia
804.0,Stage_3,2019-12-08,Amelia
804.0,Stage_5,2019-12-10,Emma
804.0,Stage_0,2019-12-11,Jake
804.0,Stage_7,2019-12-13,Callum
804.0,Stage_8,2019-12-15,Isabella
805.0,Stage_0,2019-12-01,Oliver
805.0,Stage_3,2019-12-08,Noah
805.0,Stage_5,2019-12-12,Emma
805.0,Stage_8,2019-12-21,Isabella
806.0,Stage_2,2019-12-01,Olivia
806.0,Stage_5,2019-12-04,Emma
806.0,Stage_7,2019-12-05,Harry
806.0,Stage_6,2019-12-13,Susan
806.0,Stage_8,2019-12-18,Isabella
806.0,Stage_9,2019-12-21,Mia
807.0,Stage_0,2019-12-01,Jake
807.0,Stage_2,2019-12-07,Patricia
807.0,Stage_3,2019-12-09,Liam
807.0,Stage_7,2019-12-15,Callum
808.0,Stage_5,2019-12-01,Margaret
808.0,Stage_3,2019-12-02,Amelia
809.0,Stage_3,2019-12-01,Amelia
809.0,Stage_5,2019-12-10,Margaret
809.0,Stage_8,2019-12-17,Isabella
810.0,Stage_0,2019-12-01,Oliver
810.0,Stage_2,2019-12-03,Olivia
810.0,Stage_1,2019-12-07,Thomas
810.0,Stage_3,2019-12-15,Amelia
810.0,Stage_5,2019-12-18,Emma
810.0,Stage_7,2019-12-26,Callum
811.0,Stage_0,2019-12-01,Jake
811.0,Stage_5,2019-12-08,Emma
811.0,Stage_7,2019-12-15,Harry
811.0,Stage_8,2019-12-22,Isabella
812.0,Stage_3,2019-12-01,Amelia
812.0,Stage_2,2019-12-02,Patricia
812.0,Stage_4,2019-12-11,William
812.0,Stage_7,2019-12-19,Callum
812.0,Stage_8,2019-12-21,Isabella
813.0,Stage_1,2019-12-01,Thomas
813.0,Stage_2,2019-12-05,Patricia
813.0,Stage_7,2019-12-08,Harry
814.0,Stage_0,2019-12-01,Oliver
814.0,Stage_2,2019-12-07,Mason
814.0,Stage_5,2019-12-11,Emma
815.0,Stage_0,2019-12-01,Jake
815.0,Stage_2,2019-12-06,Olivia
815.0,Stage_1,2019-12-10,Charlie
815.0,Stage_3,2019-12-12,Liam
815.0,Stage_7,2019-12-16,Harry
816.0,Stage_0,2019-12-01,Jake
816.0,Stage_3,2019-12-10,Liam
816.0,Stage_7,2019-12-19,Harry
816.0,Stage_8,2019-12-23,Isabella
817.0,Stage_2,2019-12-01,Olivia
817.0,Stage_5,2019-12-10,Margaret
817.0,Stage_4,2019-12-11,William
817.0,Stage_8,2019-12-19,Isabella
817.0,Stage_9,2019-12-24,Barbara
818.0,Stage_0,2019-12-01,Oliver
818.0,Stage_3,2019-12-08,Liam
818.0,Stage_5,2019-12-11,Emma
818.0,Stage_7,2019-12-16,Harry
818.0,Stage_8,2019-12-19,Isabella
818.0,Stage_9,2019-12-21,Mia
819.0,Stage_3,2019-12-01,Liam
819.0,Stage_0,2019-12-02,Oliver
819.0,Stage_5,2019-12-07,Margaret
819.0,Stage_8,2019-12-12,Isabella
820.0,Stage_0,2019-12-01,Oliver
820.0,Stage_2,2019-12-08,Mason
820.0,Stage_3,2019-12-16,Liam
820.0,Stage_5,2019-12-20,Margaret
820.0,Stage_7,2019-12-29,Harry
820.0,Stage_8,2019-12-31,Mary
820.0,Stage_9,2020-01-02,Barbara
821.0,Stage_0,2019-12-01,Oliver
821.0,Stage_5,2019-12-05,Emma
821.0,Stage_8,2019-12-08,Isabella
822.0,Stage_0,2019-12-01,Oliver
822.0,Stage_3,2019-12-10,Amelia
822.0,Stage_5,2019-12-19,Margaret
822.0,Stage_7,2019-12-27,Harry
823.0,Stage_2,2019-12-01,Patricia
823.0,Stage_4,2019-12-10,Jacob
823.0,Stage_8,2019-12-14,Isabella
823.0,Stage_5,2019-12-15,Margaret
824.0,Stage_2,2019-12-01,Mason
824.0,Stage_0,2019-12-03,Jake
824.0,Stage_8,2019-12-04,Mary
824.0,Stage_5,2019-12-10,Margaret
825.0,Stage_5,2019-12-01,Margaret
825.0,Stage_8,2019-12-02,Isabella
825.0,Stage_3,2019-12-11,Liam
826.0,Stage_0,2019-12-01,Oliver
826.0,Stage_2,2019-12-08,Olivia
826.0,Stage_5,2019-12-14,Margaret
826.0,Stage_7,2019-12-19,Callum
826.0,Stage_8,2019-12-24,Mary
826.0,Stage_9,2019-12-31,Mia
827.0,Stage_0,2019-12-01,Oliver
827.0,Stage_2,2019-12-02,Mason
827.0,Stage_4,2019-12-11,William
827.0,Stage_3,2019-12-15,Liam
827.0,Stage_8,2019-12-18,Mary
828.0,Stage_0,2019-12-01,Jake
828.0,Stage_1,2019-12-06,Thomas
828.0,Stage_2,2019-12-13,Mason
828.0,Stage_7,2019-12-16,Harry
828.0,Stage_8,2019-12-19,Mary
829.0,Stage_0,2019-12-01,Oliver
829.0,Stage_3,2019-12-05,Noah
829.0,Stage_5,2019-12-14,Margaret
829.0,Stage_7,2019-12-18,Callum
829.0,Stage_9,2019-12-25,Mia
829.0,Stage_8,2020-01-02,Isabella
830.0,Stage_2,2019-12-01,Patricia
830.0,Stage_0,2019-12-08,Oliver
831.0,Stage_0,2019-12-01,Oliver
831.0,Stage_2,2019-12-03,Olivia
831.0,Stage_4,2019-12-11,William
831.0,Stage_8,2019-12-15,Isabella
831.0,Stage_5,2019-12-23,Emma
832.0,Stage_0,2019-12-01,Oliver
832.0,Stage_2,2019-12-08,Olivia
832.0,Stage_3,2019-12-10,Amelia
832.0,Stage_8,2019-12-11,Isabella
833.0,Stage_0,2019-12-01,Jake
833.0,Stage_2,2019-12-04,Patricia
833.0,Stage_3,2019-12-07,Amelia
833.0,Stage_8,2019-12-09,Mary
834.0,Stage_0,2019-12-01,Oliver
834.0,Stage_2,2019-12-06,Mason
834.0,Stage_3,2019-12-07,Noah
834.0,Stage_5,2019-12-16,Margaret
835.0,Stage_0,2019-12-01,Oliver
835.0,Stage_3,2019-12-04,Liam
835.0,Stage_2,2019-12-05,Patricia
835.0,Stage_8,2019-12-13,Isabella
835.0,Stage_9,2019-12-20,Mia
835.0,Stage_5,2019-12-26,Emma
836.0,Stage_0,2019-12-01,Oliver
836.0,Stage_3,2019-12-04,Amelia
836.0,Stage_8,2019-12-12,Isabella
837.0,Stage_0,2019-12-01,Jake
837.0,Stage_2,2019-12-02,Mason
837.0,Stage_3,2019-12-06,Amelia
837.0,Stage_8,2019-12-11,Mary
837.0,Stage_4,2019-12-16,William
838.0,Stage_0,2019-12-01,Jake
838.0,Stage_2,2019-12-06,Mason
838.0,Stage_4,2019-12-10,Jacob
838.0,Stage_3,2019-12-15,Amelia
838.0,Stage_5,2019-12-20,Margaret
838.0,Stage_8,2019-12-27,Isabella
838.0,Stage_6,2020-01-02,Lauren
839.0,Stage_0,2019-12-01,Oliver
839.0,Stage_3,2019-12-07,Amelia
839.0,Stage_2,2019-12-08,Olivia
839.0,Stage_5,2019-12-17,Emma
839.0,Stage_7,2019-12-20,Harry
839.0,Stage_8,2019-12-28,Isabella
840.0,Stage_2,2019-12-01,Mason
840.0,Stage_0,2019-12-06,Oliver
840.0,Stage_4,2019-12-12,William
840.0,Stage_3,2019-12-16,Liam
840.0,Stage_7,2019-12-22,Harry
840.0,Stage_8,2019-12-23,Mary
841.0,Stage_0,2019-12-01,Oliver
841.0,Stage_2,2019-12-09,Mason
841.0,Stage_4,2019-12-17,Bethany
841.0,Stage_7,2019-12-20,Callum
841.0,Stage_5,2019-12-24,Margaret
842.0,Stage_0,2019-12-01,Oliver
842.0,Stage_7,2019-12-02,Callum
842.0,Stage_8,2019-12-08,Mary
842.0,Stage_2,2019-12-09,Olivia
843.0,Stage_0,2019-12-01,Jake
843.0,Stage_2,2019-12-05,Patricia
843.0,Stage_5,2019-12-12,Emma
843.0,Stage_9,2019-12-14,Barbara
844.0,Stage_0,2019-12-01,Oliver
844.0,Stage_3,2019-12-07,Liam
844.0,Stage_5,2019-12-11,Margaret
845.0,Stage_0,2019-12-01,Jake
845.0,Stage_3,2019-12-07,Noah
845.0,Stage_8,2019-12-15,Mary
845.0,Stage_5,2019-12-23,Emma
845.0,Stage_9,2019-12-26,Mia
846.0,Stage_1,2019-12-01,Charlie
846.0,Stage_2,2019-12-08,Mason
846.0,Stage_5,2019-12-10,Emma
846.0,Stage_6,2019-12-13,Susan
846.0,Stage_7,2019-12-15,Harry
847.0,Stage_0,2019-12-01,Jake
847.0,Stage_2,2019-12-02,Patricia
847.0,Stage_1,2019-12-10,Charlie
847.0,Stage_4,2019-12-13,William
847.0,Stage_5,2019-12-21,Emma
848.0,Stage_0,2019-12-01,Oliver
848.0,Stage_2,2019-12-09,Mason
848.0,Stage_3,2019-12-17,Liam
848.0,Stage_7,2019-12-22,Harry
848.0,Stage_5,2019-12-27,Emma
849.0,Stage_0,2019-12-01,Oliver
849.0,Stage_5,2019-12-04,Emma
849.0,Stage_6,2019-12-13,Michelle
849.0,Stage_8,2019-12-19,Isabella
850.0,Stage_0,2019-12-01,Oliver
850.0,Stage_2,2019-12-07,Olivia
850.0,Stage_3,2019-12-13,Amelia
851.0,Stage_0,2019-12-01,Oliver
851.0,Stage_3,2019-12-06,Liam
851.0,Stage_7,2019-12-11,Harry
851.0,Stage_9,2019-12-14,Barbara
852.0,Stage_0,2019-12-01,Jake
852.0,Stage_3,2019-12-04,Noah
852.0,Stage_5,2019-12-05,Emma
852.0,Stage_7,2019-12-14,Harry
852.0,Stage_8,2019-12-21,Isabella
853.0,Stage_0,2019-12-01,Oliver
853.0,Stage_3,2019-12-09,Liam
853.0,Stage_7,2019-12-17,Harry
853.0,Stage_8,2019-12-26,Mary
854.0,Stage_1,2019-12-01,Thomas
854.0,Stage_0,2019-12-08,Oliver
854.0,Stage_3,2019-12-15,Liam
854.0,Stage_5,2019-12-21,Margaret
854.0,Stage_9,2019-12-30,Barbara
854.0,Stage_7,2020-01-08,Callum
855.0,Stage_0,2019-12-01,Oliver
855.0,Stage_2,2019-12-04,Patricia
855.0,Stage_4,2019-12-12,William
855.0,Stage_8,2019-12-18,Isabella
856.0,Stage_0,2019-12-01,Jake
856.0,Stage_2,2019-12-10,Patricia
856.0,Stage_3,2019-12-11,Amelia
856.0,Stage_5,2019-12-14,Emma
856.0,Stage_7,2019-12-17,Callum
857.0,Stage_2,2019-12-01,Olivia
858.0,Stage_5,2019-12-01,Emma
858.0,Stage_9,2019-12-07,Barbara
858.0,Stage_7,2019-12-16,Callum
859.0,Stage_0,2019-12-01,Oliver
859.0,Stage_3,2019-12-10,Liam
859.0,Stage_7,2019-12-15,Harry
860.0,Stage_3,2019-12-01,Noah
860.0,Stage_7,2019-12-07,Harry
860.0,Stage_8,2019-12-15,Mary
861.0,Stage_1,2019-12-01,Thomas
861.0,Stage_5,2019-12-02,Emma
861.0,Stage_2,2019-12-11,Olivia
861.0,Stage_8,2019-12-18,Isabella
862.0,Stage_0,2019-12-01,Oliver
862.0,Stage_2,2019-12-04,Patricia
862.0,Stage_5,2019-12-09,Margaret
862.0,Stage_3,2019-12-13,Liam
862.0,Stage_7,2019-12-22,Harry
863.0,Stage_0,2019-12-01,Oliver
863.0,Stage_2,2019-12-04,Mason
863.0,Stage_4,2019-12-11,Jacob
863.0,Stage_5,2019-12-14,Margaret
863.0,Stage_8,2019-12-17,Isabella
864.0,Stage_0,2019-12-01,Jake
864.0,Stage_1,2019-12-10,Thomas
864.0,Stage_5,2019-12-15,Emma
864.0,Stage_2,2019-12-17,Mason
864.0,Stage_6,2019-12-26,Michelle
864.0,Stage_7,2019-12-29,Callum
864.0,Stage_8,2019-12-31,Isabella
865.0,Stage_4,2019-12-01,Bethany
865.0,Stage_0,2019-12-04,Jake
865.0,Stage_5,2019-12-06,Emma
865.0,Stage_6,2019-12-07,Lauren
865.0,Stage_8,2019-12-09,Mary
866.0,Stage_0,2019-12-01,Oliver
866.0,Stage_3,2019-12-07,Amelia
866.0,Stage_5,2019-12-10,Margaret
866.0,Stage_7,2019-12-17,Callum
866.0,Stage_9,2019-12-26,Mia
867.0,Stage_2,2019-12-01,Olivia
867.0,Stage_3,2019-12-04,Noah
867.0,Stage_5,2019-12-06,Emma
867.0,Stage_8,2019-12-08,Isabella
868.0,Stage_0,2019-12-01,Oliver
868.0,Stage_2,2019-12-05,Patricia
868.0,Stage_7,2019-12-06,Harry
868.0,Stage_8,2019-12-13,Isabella
869.0,Stage_1,2019-12-01,Daniel
869.0,Stage_0,2019-12-04,Oliver
869.0,Stage_3,2019-12-06,Noah
869.0,Stage_4,2019-12-13,Bethany
869.0,Stage_5,2019-12-15,Emma
869.0,Stage_7,2019-12-24,Callum
870.0,Stage_0,2019-12-01,Oliver
870.0,Stage_1,2019-12-07,Thomas
870.0,Stage_2,2019-12-13,Olivia
870.0,Stage_5,2019-12-16,Emma
870.0,Stage_8,2019-12-22,Mary
870.0,Stage_9,2019-12-24,Barbara
871.0,Stage_0,2019-12-01,Jake
871.0,Stage_4,2019-12-02,William
871.0,Stage_5,2019-12-05,Emma
871.0,Stage_8,2019-12-06,Isabella
872.0,Stage_0,2019-12-01,Jake
872.0,Stage_2,2019-12-06,Mason
